	Neighborhood	Neighborhood Latitude	Neighborhood Longitude	Venue	Venue Latitude	Venue Longitude	Venue Category
943	Kingsbridge	40.88168737120521	-73.90281798724604	Leche y Miel	40.883742	-73.90185699999999	Latin American Restaurant
944	Kingsbridge	40.88168737120521	-73.90281798724604	Kingsbridge Social Club	40.88454548045115	-73.90196378126393	Pizza Place
945	Kingsbridge	40.88168737120521	-73.90281798724604	El Malecon	40.87933806746814	-73.90445707056641	Caribbean Restaurant
946	Kingsbridge	40.88168737120521	-73.90281798724604	Sam's Pizza	40.87943501792795	-73.90585879861192	Pizza Place
947	Kingsbridge	40.88168737120521	-73.90281798724604	Smashburger	40.8842208517097	-73.90033254824955	Burger Joint
948	Kingsbridge	40.88168737120521	-73.90281798724604	The Bronx Public	40.87837659295958	-73.90348117090952	Pub
949	Kingsbridge	40.88168737120521	-73.90281798724604	Bronx Alehouse	40.88474887262718	-73.89969883486997	Beer Bar
950	Kingsbridge	40.88168737120521	-73.90281798724604	BJ's  Wholesale Club	40.88410355664641	-73.90026731218994	Warehouse Store
951	Kingsbridge	40.88168737120521	-73.90281798724604	El Economico Restaurant	40.87933018698782	-73.90459710835415	Spanish Restaurant
952	Kingsbridge	40.88168737120521	-73.90281798724604	Mon Amour Coffee & Wine	40.88500863418534	-73.90033222698838	Coffee Shop
953	Kingsbridge	40.88168737120521	-73.90281798724604	Carvel Ice Cream	40.883657145742866	-73.90165452034793	Ice Cream Shop
954	Kingsbridge	40.88168737120521	-73.90281798724604	Buffalo Wild Wings	40.88446010603608	-73.90042394399643	Wings Joint
955	Kingsbridge	40.88168737120521	-73.90281798724604	Estrellita Poblana V	40.879687039717524	-73.906256832975	Mexican Restaurant
956	Kingsbridge	40.88168737120521	-73.90281798724604	Q'Kachapa	40.880005888670006	-73.9041570896363	Spanish Restaurant
957	Kingsbridge	40.88168737120521	-73.90281798724604	Tilila	40.88387242577101	-73.89820853750416	Bar
958	Kingsbridge	40.88168737120521	-73.90281798724604	Sugarboy Bakery Cafe	40.877947999999996	-73.90286	Bakery
959	Kingsbridge	40.88168737120521	-73.90281798724604	Picante Picante Mexican Restaurant	40.878252	-73.902936	Mexican Restaurant
960	Kingsbridge	40.88168737120521	-73.90281798724604	Loeser's Delicatessen	40.879111	-73.905693	Sandwich Place
961	Kingsbridge	40.88168737120521	-73.90281798724604	The Putnam Trail	40.88518925064586	-73.89944963459462	Trail
962	Kingsbridge	40.88168737120521	-73.90281798724604	Chipotle Mexican Grill	40.88456619551229	-73.9004737612446	Mexican Restaurant
963	Kingsbridge	40.88168737120521	-73.90281798724604	Broadway Pizza & Pasta	40.87882247136464	-73.90449402840686	Pizza Place
964	Kingsbridge	40.88168737120521	-73.90281798724604	Riverdale Diner	40.88518285486937	-73.89948352054364	Diner
965	Kingsbridge	40.88168737120521	-73.90281798724604	S & S Cheesecake	40.88479273266669	-73.89986081581755	Bakery
966	Kingsbridge	40.88168737120521	-73.90281798724604	ALDI	40.8778363	-73.9046557	Supermarket
967	Kingsbridge	40.88168737120521	-73.90281798724604	Leila's Hand Dipped Chocolate	40.879540999999996	-73.905327	Candy Store
968	Kingsbridge	40.88168737120521	-73.90281798724604	Dunkin'	40.87930809459452	-73.90506640147964	Donut Shop
969	Kingsbridge	40.88168737120521	-73.90281798724604	Silhouette Restaurant & Lounge	40.88070643866	-73.90268654351613	Latin American Restaurant
970	Kingsbridge	40.88168737120521	-73.90281798724604	Land & Sea Restaurant	40.87788463309788	-73.90587282193539	Seafood Restaurant
971	Kingsbridge	40.88168737120521	-73.90281798724604	Enterprise Rent-A-Car	40.879866093214	-73.90384738148896	Rental Car Location
972	Kingsbridge	40.88168737120521	-73.90281798724604	MyUnique	40.88196572342435	-73.90358396335206	Thrift / Vintage Store
973	Kingsbridge	40.88168737120521	-73.90281798724604	The Local	40.87855275865213	-73.90346176628925	Bar
974	Kingsbridge	40.88168737120521	-73.90281798724604	Lot Less Closeouts	40.878270422202085	-73.9052646742604	Discount Store
975	Kingsbridge	40.88168737120521	-73.90281798724604	IHOP	40.880422088659074	-73.90401864379297	Breakfast Spot
976	Kingsbridge	40.88168737120521	-73.90281798724604	Little Caesars Pizza	40.88000167064909	-73.90413957385358	Pizza Place
977	Kingsbridge	40.88168737120521	-73.90281798724604	SUBWAY	40.878464979323944	-73.9055176422437	Sandwich Place
978	Kingsbridge	40.88168737120521	-73.90281798724604	Gold Mine Cafe	40.87891576866267	-73.90469763627074	Café
979	Kingsbridge	40.88168737120521	-73.90281798724604	KFC	40.8801638310206	-73.90425289392198	Fried Chicken Joint
980	Kingsbridge	40.88168737120521	-73.90281798724604	Dunkin'	40.88444151875646	-73.90018467940683	Donut Shop
981	Kingsbridge	40.88168737120521	-73.90281798724604	Foodtown of Riverdale	40.878524	-73.905296	Supermarket
982	Kingsbridge	40.88168737120521	-73.90281798724604	Mattress Firm	40.88157952534375	-73.90327738525008	Mattress Store
983	Kingsbridge	40.88168737120521	-73.90281798724604	Stop & Shop	40.882048	-73.9021108	Supermarket
984	Kingsbridge	40.88168737120521	-73.90281798724604	Petco	40.88412259663246	-73.89933923911794	Pet Store
985	Kingsbridge	40.88168737120521	-73.90281798724604	GNC	40.880013	-73.90440799999999	Supplement Shop
986	Kingsbridge	40.88168737120521	-73.90281798724604	FedEx Office Print & Ship Center	40.882667	-73.901487	Shipping Store
987	Kingsbridge	40.88168737120521	-73.90281798724604	Subway	40.877720351115315	-73.90537973066263	Sandwich Place
988	Kingsbridge	40.88168737120521	-73.90281798724604	Mr. McGoo's	40.87941944187052	-73.90424277141844	Bar
989	Kingsbridge	40.88168737120521	-73.90281798724604	Popeyes Louisiana Kitchen	40.879311888822194	-73.90479758629137	Fried Chicken Joint
990	Kingsbridge	40.88168737120521	-73.90281798724604	The Bridge Tavern	40.883495380089926	-73.9017625732257	Sports Bar
991	Kingsbridge	40.88168737120521	-73.90281798724604	Chase Bank	40.87918782612045	-73.90491556516147	Bank
992	Kingsbridge	40.88168737120521	-73.90281798724604	Rite Aid	40.885481	-73.900814	Pharmacy
993	Kingsbridge	40.88168737120521	-73.90281798724604	Walgreens	40.8785384	-73.9047797	Pharmacy
994	Kingsbridge	40.88168737120521	-73.90281798724604	Domino's Pizza	40.8842	-73.9024	Pizza Place
995	Kingsbridge	40.88168737120521	-73.90281798724604	Hola España	40.87915969295343	-73.90455296034935	Latin American Restaurant
996	Kingsbridge	40.88168737120521	-73.90281798724604	Bob’s Discount Furniture and Mattress Store	40.877704	-73.9047193	Furniture / Home Store
997	Kingsbridge	40.88168737120521	-73.90281798724604	The Punchbowl	40.885019560687695	-73.90066150520914	Bar
998	Kingsbridge	40.88168737120521	-73.90281798724604	McDonald's	40.8840672	-73.9017116	Fast Food Restaurant
999	Kingsbridge	40.88168737120521	-73.90281798724604	Flame Hibachi	40.88277	-73.901816	Asian Restaurant
1000	Kingsbridge	40.88168737120521	-73.90281798724604	Tony & Cyndi's Pizzeria & Restaurants	40.88356615627457	-73.90180851709593	Pizza Place
1001	Kingsbridge	40.88168737120521	-73.90281798724604	Oni Beauty Salon	40.880444	-73.90731600000001	Cosmetics Shop
1002	Kingsbridge	40.88168737120521	-73.90281798724604	Kingsbridge-Riverdale Farmers' Market	40.879973	-73.90729499999999	Vegetarian / Vegan Restaurant
1003	Kingsbridge	40.88168737120521	-73.90281798724604	Acapella Gourmet Pizza & Restaurant	40.883503999999995	-73.897901	Pizza Place
1004	Kingsbridge	40.88168737120521	-73.90281798724604	Mama Maria's Pizza	40.885559	-73.90043667	Pizza Place
1005	Kingsbridge	40.88168737120521	-73.90281798724604	Van Cortlandt Deli	40.88517705947143	-73.89952611405425	Deli / Bodega
1006	Kingsbridge	40.88168737120521	-73.90281798724604	Coyote Statue	40.885179785959835	-73.89943873200761	Outdoor Sculpture
1007	Kingsbridge	40.88168737120521	-73.90281798724604	Yeung Hing Chinese Restsurant	40.88517543464569	-73.89940470521294	Chinese Restaurant
1008	Kingsbridge	40.88168737120521	-73.90281798724604	MTA - Bx7 Bus	40.88103175634483	-73.90867529414568	Bus Line
1009	Woodlawn	40.89827261213805	-73.86731496814176	Katonah Pizza and Pasta	40.89878411126604	-73.86745706580207	Pizza Place
1010	Woodlawn	40.89827261213805	-73.86731496814176	Rambling House	40.898439240536966	-73.86719657644849	Pub
1011	Woodlawn	40.89827261213805	-73.86731496814176	Patrizia's Of Woodlawn	40.900638399332884	-73.86772361835486	Italian Restaurant
1012	Woodlawn	40.89827261213805	-73.86731496814176	Curry Spot	40.897624941880906	-73.86714729157393	Indian Restaurant
1013	Woodlawn	40.89827261213805	-73.86731496814176	The Chipper Truck	40.899619499543256	-73.87147353617637	Food Truck
1014	Woodlawn	40.89827261213805	-73.86731496814176	Van Cortlandt Park - John Muir Nature Trail	40.899504	-73.873027	Trail
1015	Woodlawn	40.89827261213805	-73.86731496814176	Sean's Quality Deli	40.897669	-73.86744499999999	Deli / Bodega
1016	Woodlawn	40.89827261213805	-73.86731496814176	Enterprise Rent-A-Car	40.89609114069422	-73.8653639853328	Rental Car Location
1017	Woodlawn	40.89827261213805	-73.86731496814176	Behan's Pub	40.89858450390552	-73.86750725480708	Bar
1018	Woodlawn	40.89827261213805	-73.86731496814176	Dunkin'	40.896036409903786	-73.86357007637196	Donut Shop
1019	Woodlawn	40.89827261213805	-73.86731496814176	CTown Supermarkets	40.897495761710346	-73.86736015413362	Grocery Store
1020	Woodlawn	40.89827261213805	-73.86731496814176	Metro North - Woodlawn Train Station	40.895590912855496	-73.8628137399376	Train Station
1021	Woodlawn	40.89827261213805	-73.86731496814176	Celtic House	40.897876000000004	-73.86750699999999	Pub
1022	Woodlawn	40.89827261213805	-73.86731496814176	MMJ Wines & Spirits	40.897045	-73.86737	Liquor Store
1023	Woodlawn	40.89827261213805	-73.86731496814176	Katonah Family Deli Grocery	40.898339342064965	-73.86720111149035	Convenience Store
1024	Woodlawn	40.89827261213805	-73.86731496814176	Linda's Pizza	40.900013	-73.867388	Pizza Place
1025	Woodlawn	40.89827261213805	-73.86731496814176	Ivy's Nails	40.900013	-73.867388	Cosmetics Shop
1026	Woodlawn	40.89827261213805	-73.86731496814176	Emerald Pharmacy	40.89952520236089	-73.86747101203787	Pharmacy
1027	Woodlawn	40.89827261213805	-73.86731496814176	Greenland Deli	40.89893285260015	-73.86754566531529	Deli / Bodega
1028	Woodlawn	40.89827261213805	-73.86731496814176	John Mulligans Fireside Pub	40.89777632017523	-73.86716049035307	Pub
1029	Woodlawn	40.89827261213805	-73.86731496814176	The Kitchen	40.899733	-73.867408	American Restaurant
1030	Woodlawn	40.89827261213805	-73.86731496814176	The Corner Scone	40.898598	-73.862579	Deli / Bodega
1031	Woodlawn	40.89827261213805	-73.86731496814176	Muskrat Cove	40.89661462254967	-73.86244620698331	Park
1032	Woodlawn	40.89827261213805	-73.86731496814176	Woodlawn Playground	40.899877093515826	-73.87224302213575	Playground
1033	Woodlawn	40.89827261213805	-73.86731496814176	Bella Napoli 2	40.89672979186445	-73.86231986737155	Pizza Place
1034	Woodlawn	40.89827261213805	-73.86731496814176	Stillwell Park	40.90210471148085	-73.8652084300118	Playground
1035	Norwood	40.87722415599446	-73.8793907395681	Williamsbridge Reservoir Oval	40.87703278924706	-73.87733074138687	Park
1036	Norwood	40.87722415599446	-73.8793907395681	Sal's Pizzeria	40.875269350530566	-73.87956260705728	Pizza Place
1037	Norwood	40.87722415599446	-73.8793907395681	Nicky's Coffee Shop	40.874932786273384	-73.87940404957489	Coffee Shop
1038	Norwood	40.87722415599446	-73.8793907395681	Marconi Pizzeria	40.880766406357665	-73.87780801932352	Pizza Place
1039	Norwood	40.87722415599446	-73.8793907395681	Queen of Tacos	40.8802	-73.883434	Mexican Restaurant
1040	Norwood	40.87722415599446	-73.8793907395681	Mosholu Park	40.87823436524028	-73.8831639289856	Park
1041	Norwood	40.87722415599446	-73.8793907395681	Tasty Picks	40.88166538639227	-73.8794837670074	Deli / Bodega
1042	Norwood	40.87722415599446	-73.8793907395681	V.I.P.'S Cafe	40.88156582814303	-73.87929923711168	Restaurant
1043	Norwood	40.87722415599446	-73.8793907395681	Capital One Bank	40.8747272	-73.8796602	Bank
1044	Norwood	40.87722415599446	-73.8793907395681	Golden Krust Caribbean Restaurant	40.881671999999995	-73.878996	Caribbean Restaurant
1045	Norwood	40.87722415599446	-73.8793907395681	CVS pharmacy	40.87903936605434	-73.87422202277044	Pharmacy
1046	Norwood	40.87722415599446	-73.8793907395681	SUBWAY	40.87281809506911	-73.87831163680261	Sandwich Place
1047	Norwood	40.87722415599446	-73.8793907395681	CVS pharmacy	40.87449900511392	-73.87951536062447	Pharmacy
1048	Norwood	40.87722415599446	-73.8793907395681	Chase Bank	40.875331	-73.8798315	Bank
1049	Norwood	40.87722415599446	-73.8793907395681	T-Mobile	40.872766	-73.878644	Mobile Phone Shop
1050	Norwood	40.87722415599446	-73.8793907395681	Foodtown of Bainbridge	40.873496	-73.878825	Supermarket
1051	Norwood	40.87722415599446	-73.8793907395681	McDonald's	40.872894	-73.878677	Fast Food Restaurant
1052	Norwood	40.87722415599446	-73.8793907395681	Nicky's Pizza & Ristorante	40.87337458632297	-73.88050846237203	Pizza Place
1053	Norwood	40.87722415599446	-73.8793907395681	M & R Pizza	40.88057929014473	-73.8832210222942	Pizza Place
1054	Norwood	40.87722415599446	-73.8793907395681	El Presidente II	40.880516213384304	-73.88323277718456	Spanish Restaurant
1055	Norwood	40.87722415599446	-73.8793907395681	Chase Bank	40.87303330866416	-73.87817837297916	Bank
1056	Norwood	40.87722415599446	-73.8793907395681	Ming Liang Kitchen	40.879876	-73.87662900000001	Chinese Restaurant
1057	Norwood	40.87722415599446	-73.8793907395681	Le Med Pharmacy	40.88095083312192	-73.87847919247683	Pharmacy
1058	Norwood	40.87722415599446	-73.8793907395681	East 205th St	40.87388231771641	-73.87641197566941	Park
1059	Norwood	40.87722415599446	-73.8793907395681	Pine Deli	40.88034	-73.88314247131348	American Restaurant
1060	Norwood	40.87722415599446	-73.8793907395681	MTA MaBSTOA & Bee-Line Bus at Jerome Ave & Mosholu Pkwy: (Bx1, Bx2, Bx10, Bx28, Bx38 & BL 4, 20, 21)	40.87928892930588	-73.88450503349304	Bus Station
1061	Norwood	40.87722415599446	-73.8793907395681	vip	40.88161	-73.879349	American Restaurant
1062	Norwood	40.87722415599446	-73.8793907395681	Happy Dragon	40.88041	-73.883442	Chinese Restaurant
1063	Norwood	40.87722415599446	-73.8793907395681	K&S Wine & Liquor	40.880348757594454	-73.88357249191725	Liquor Store
1064	Norwood	40.87722415599446	-73.8793907395681	Wok Wok	40.880784000000006	-73.882982	Chinese Restaurant
1065	Williamsbridge	40.88103887819211	-73.85744642974207	Frank's Soup Bowl	40.877494	-73.85914100000001	Soup Place
1066	Williamsbridge	40.88103887819211	-73.85744642974207	Club Mystique	40.88414927642994	-73.85647600392656	Nightclub
1067	Williamsbridge	40.88103887819211	-73.85744642974207	Cue Lounge	40.884163389332585	-73.8564844261784	Bar
1068	Williamsbridge	40.88103887819211	-73.85744642974207	The Dumplin Shop	40.88414315581045	-73.856449229114	Caribbean Restaurant
1069	Williamsbridge	40.88103887819211	-73.85744642974207	WCO	40.882686	-73.862978	Dance Studio
1070	Baychester	40.866858107252696	-73.83579759808117	Caridad & Louie	40.86584304086998	-73.83770669702484	Spanish Restaurant
1071	Baychester	40.866858107252696	-73.83579759808117	Planet Fitness	40.86329786974066	-73.83556764832478	Gym / Fitness Center
1072	Baychester	40.866858107252696	-73.83579759808117	Dunkin'	40.86780008007166	-73.8333645677676	Donut Shop
1073	Baychester	40.866858107252696	-73.83579759808117	Chase Bank	40.866076105543534	-73.83836965596883	Bank
1074	Baychester	40.866858107252696	-73.83579759808117	SUBWAY	40.868719	-73.83370699999999	Sandwich Place
1075	Baychester	40.866858107252696	-73.83579759808117	Dollar Tree	40.8643834629013	-73.8346077587142	Discount Store
1076	Baychester	40.866858107252696	-73.83579759808117	Pizza Hut	40.8686218839239	-73.83380771265149	Pizza Place
1077	Baychester	40.866858107252696	-73.83579759808117	ALDI Food Market	40.8632499	-73.8350024	Supermarket
1078	Baychester	40.866858107252696	-73.83579759808117	Popeyes Louisiana Kitchen	40.86860057501349	-73.8312082077379	Fried Chicken Joint
1079	Baychester	40.866858107252696	-73.83579759808117	Mattress Firm	40.86881401929237	-73.83367127976226	Mattress Store
1080	Baychester	40.866858107252696	-73.83579759808117	Petco	40.86320122	-73.83454249	Pet Store
1081	Baychester	40.866858107252696	-73.83579759808117	Moe's Southwest Grill	40.86631	-73.83032	Mexican Restaurant
1082	Baychester	40.866858107252696	-73.83579759808117	7 eleven	40.869155118939915	-73.83156599525223	Convenience Store
1083	Baychester	40.866858107252696	-73.83579759808117	Dunkin'	40.86321156516152	-73.834300472422	Donut Shop
1084	Baychester	40.866858107252696	-73.83579759808117	Chuck E. Cheese	40.86321585975214	-73.83326754981726	Arcade
1085	Baychester	40.866858107252696	-73.83579759808117	McDonald's	40.86870592437685	-73.83058532145697	Fast Food Restaurant
1086	Baychester	40.866858107252696	-73.83579759808117	P.C. Richard & Son	40.86811787434579	-73.83059312471943	Electronics Store
1087	Baychester	40.866858107252696	-73.83579759808117	MTA Regional Bus Depot - Gun Hill	40.867520982068406	-73.8327426821393	Bus Station
1088	Baychester	40.866858107252696	-73.83579759808117	MTA MaBSTOA Bus Bx12 / +SBS / Bx23 / Bx26 / Bx28 / Bx29 / Bx30 / Bx38 / Q50 / BxM7 at Baychester Ave / Gun Hill Road	40.868482907830256	-73.83256673812866	Other Great Outdoors
1089	Baychester	40.866858107252696	-73.83579759808117	Feel Beauty Supply Store	40.86371754934731	-73.83525260772788	Cosmetics Shop
1090	Baychester	40.866858107252696	-73.83579759808117	Men's Wearhouse	40.869281189996855	-73.83092614068846	Men's Store
1091	Pelham Parkway	40.85741349808865	-73.85475564017999	Peach Wave	40.85605141607515	-73.85570606675319	Frozen Yogurt Shop
1092	Pelham Parkway	40.85741349808865	-73.85475564017999	Enzo's	40.854232311821725	-73.85436243306151	Italian Restaurant
1093	Pelham Parkway	40.85741349808865	-73.85475564017999	Sorrento Pizzeria	40.85438866680259	-73.85451988387852	Pizza Place
1094	Pelham Parkway	40.85741349808865	-73.85475564017999	Dunkin'	40.85638280761504	-73.85615916190761	Donut Shop
1095	Pelham Parkway	40.85741349808865	-73.85475564017999	Mr. Q's Chinese Restaurant	40.85579022389548	-73.8554550059393	Chinese Restaurant
1096	Pelham Parkway	40.85741349808865	-73.85475564017999	Venezia Pizzeria	40.85981175200528	-73.85522374820728	Pizza Place
1097	Pelham Parkway	40.85741349808865	-73.85475564017999	Kiraku Hibachi & Sushi	40.853356006929786	-73.85362862246855	Sushi Restaurant
1098	Pelham Parkway	40.85741349808865	-73.85475564017999	Carvel Ice Cream	40.855022	-73.855469	Ice Cream Shop
1099	Pelham Parkway	40.85741349808865	-73.85475564017999	Bronx house	40.8566890843586	-73.86046675741161	Performing Arts Venue
1100	Pelham Parkway	40.85741349808865	-73.85475564017999	Liberty Donut & Coffee Shop	40.85533922011825	-73.85533281832504	Coffee Shop
1101	Pelham Parkway	40.85741349808865	-73.85475564017999	SUBWAY	40.854440999999994	-73.855065	Sandwich Place
1102	Pelham Parkway	40.85741349808865	-73.85475564017999	Pasta Pasta	40.85478806485715	-73.85492881053774	Italian Restaurant
1103	Pelham Parkway	40.85741349808865	-73.85475564017999	Shell	40.8557372	-73.85518217	Gas Station
1104	Pelham Parkway	40.85741349808865	-73.85475564017999	Capital One Bank	40.8531195	-73.8539026	Bank
1105	Pelham Parkway	40.85741349808865	-73.85475564017999	D&G Deli & Rotisserie	40.85622854821319	-73.85581332380804	Café
1106	Pelham Parkway	40.85741349808865	-73.85475564017999	Milano Italian Delicatessen	40.85657378113683	-73.85582475342396	Deli / Bodega
1107	Pelham Parkway	40.85741349808865	-73.85475564017999	MTA Subway - Pelham Parkway (5)	40.8587404743788	-73.85560769910067	Metro Station
1108	Pelham Parkway	40.85741349808865	-73.85475564017999	Rudy Macina Peace Memorial Plaza	40.85803216472994	-73.85636329650879	Plaza
1109	Pelham Parkway	40.85741349808865	-73.85475564017999	MTA MaBSTOA Bus at Pelham Parkway & Williamsbridge Rd: (Bx8, Bx12 & +Select [SBS])	40.857588965994786	-73.85681970849723	Bus Station
1110	Pelham Parkway	40.85741349808865	-73.85475564017999	XO Cigar Lounge	40.856154832731505	-73.85581326762136	Smoke Shop
1111	Pelham Parkway	40.85741349808865	-73.85475564017999	Ana's Bakery & Cafe	40.85612342	-73.8558448	Bakery
1112	Pelham Parkway	40.85741349808865	-73.85475564017999	Fresh Tortillas	40.85598720535106	-73.85563665121843	Mexican Restaurant
1113	Pelham Parkway	40.85741349808865	-73.85475564017999	Jennifer Nail & Spa	40.855094	-73.855528	Spa
1114	Pelham Parkway	40.85741349808865	-73.85475564017999	Edible Arrangements	40.854692410739304	-73.8552694257603	Gift Shop
1115	Pelham Parkway	40.85741349808865	-73.85475564017999	Champion Home Remodeling	40.854918728138315	-73.85228014595708	Home Service
1116	Pelham Parkway	40.85741349808865	-73.85475564017999	Train Tracks	40.8607892198023	-73.8573236449103	Track
1117	City Island	40.84724670491813	-73.78648845267413	Artie's Steak and Seafood	40.849542144998146	-73.78731730033616	Italian Restaurant
1118	City Island	40.84724670491813	-73.78648845267413	City Island Diner	40.847237825113424	-73.78624488983156	Diner
1119	City Island	40.84724670491813	-73.78648845267413	Lickety Split Ice Cream	40.84676548172612	-73.7864031834924	Ice Cream Shop
1120	City Island	40.84724670491813	-73.78648845267413	Bistro SK	40.84638676701103	-73.78626182722242	French Restaurant
1121	City Island	40.84724670491813	-73.78648845267413	Crab Shanty	40.84880668044417	-73.78721145699679	Seafood Restaurant
1122	City Island	40.84724670491813	-73.78648845267413	City Island Nautical Museum	40.847624203536704	-73.78450645059519	History Museum
1123	City Island	40.84724670491813	-73.78648845267413	Black Whale	40.846397849807644	-73.78643822317905	American Restaurant
1124	City Island	40.84724670491813	-73.78648845267413	Amadiz Cigars	40.85136377651722	-73.78848053398241	Smoke Shop
1125	City Island	40.84724670491813	-73.78648845267413	Starving Artist Cafe & Gallery	40.845396	-73.786055	Music Venue
1126	City Island	40.84724670491813	-73.78648845267413	Seafood City	40.85096727524957	-73.7897782218804	Seafood Restaurant
1127	City Island	40.84724670491813	-73.78648845267413	Filomena's Pizza & Pasta	40.846745636130926	-73.78618942327299	Pizza Place
1128	City Island	40.84724670491813	-73.78648845267413	Chase Bank	40.84410720348577	-73.78557694455202	Bank
1129	City Island	40.84724670491813	-73.78648845267413	The Snug	40.84719881133644	-73.78646581041706	Bar
1130	City Island	40.84724670491813	-73.78648845267413	Hawkins Street Park	40.846618283333335	-73.78646231666667	Park
1131	City Island	40.84724670491813	-73.78648845267413	Focal Point Gallery	40.847561	-73.78686	Art Gallery
1132	City Island	40.84724670491813	-73.78648845267413	City Island Liquors	40.848607045046684	-73.78727134124009	Liquor Store
1133	City Island	40.84724670491813	-73.78648845267413	Papa John's Deli	40.847668423346974	-73.78668057425612	Deli / Bodega
1134	City Island	40.84724670491813	-73.78648845267413	Kaleidoscope Gallery	40.846466277355056	-73.78622576870174	Jewelry Store
1135	City Island	40.84724670491813	-73.78648845267413	239 Play (Dan's Parent's House)	40.845095	-73.785788	Thrift / Vintage Store
1136	City Island	40.84724670491813	-73.78648845267413	Robots & Rayguns	40.845016	-73.785885	Thrift / Vintage Store
1137	City Island	40.84724670491813	-73.78648845267413	Ambrosia Park	40.8441821465368	-73.78531806941565	Park
1138	City Island	40.84724670491813	-73.78648845267413	Rays Cafe Resturant	40.843999	-73.78558100000001	Spanish Restaurant
1139	City Island	40.84724670491813	-73.78648845267413	Fenton Marine	40.848641	-73.78247	Harbor / Marina
1140	City Island	40.84724670491813	-73.78648845267413	City Island Little League Field	40.843781	-73.784759	Baseball Field
1141	City Island	40.84724670491813	-73.78648845267413	North Minneford Yacht Club	40.843255	-73.784657	Boat or Ferry
1142	City Island	40.84724670491813	-73.78648845267413	Boatmax	40.843446954938514	-73.78383012304349	Harbor / Marina
1143	City Island	40.84724670491813	-73.78648845267413	Stuyvesant Yacht Club	40.843405404239135	-73.78918438009727	Harbor / Marina
1144	Bedford Park	40.870185164975325	-73.8855121841913	E. Mosholu Parkway South and Bainbridge Ave	40.87224819764808	-73.88228625969055	Park
1145	Bedford Park	40.870185164975325	-73.8855121841913	Nick's Garden Coffee Shop	40.86773006303234	-73.88341474664401	Diner
1146	Bedford Park	40.870185164975325	-73.8855121841913	Webster Cafe	40.86728998621904	-73.8836194832744	Diner
1147	Bedford Park	40.870185164975325	-73.8855121841913	My Place Family Pizza	40.86926155772971	-73.88947570131111	Pizza Place
1148	Bedford Park	40.870185164975325	-73.8855121841913	National Restaurant & Coffee	40.87300715055455	-73.88908200028848	Diner
1149	Bedford Park	40.870185164975325	-73.8855121841913	Bedford Park Gourmet Deli	40.86800966320367	-73.8842049508711	Deli / Bodega
1150	Bedford Park	40.870185164975325	-73.8855121841913	Jerome's Pizza	40.87310727496674	-73.88904984641387	Pizza Place
1151	Bedford Park	40.870185164975325	-73.8855121841913	Jolly Tinker	40.86745127461597	-73.88353583600046	Bar
1152	Bedford Park	40.870185164975325	-73.8855121841913	OK Mr. Pancho	40.867343	-73.883963	Mexican Restaurant
1153	Bedford Park	40.870185164975325	-73.8855121841913	Madden's Pub	40.87298848588746	-73.88869859193673	Pub
1154	Bedford Park	40.870185164975325	-73.8855121841913	Las Maravillas De Mexico	40.87313535316203	-73.88901886539281	Mexican Restaurant
1155	Bedford Park	40.870185164975325	-73.8855121841913	Pioneer Cherry Valley Marketplace	40.866898214837654	-73.88382629206778	Supermarket
1156	Bedford Park	40.870185164975325	-73.8855121841913	CTown Supermarkets	40.87393696550383	-73.88391345396735	Grocery Store
1157	Bedford Park	40.870185164975325	-73.8855121841913	SUBWAY	40.867227	-73.88412199999999	Sandwich Place
1158	Bedford Park	40.870185164975325	-73.8855121841913	Family Dollar	40.86706540574046	-73.88405259376377	Discount Store
1159	Bedford Park	40.870185164975325	-73.8855121841913	Choi Yuan - Chinese Restaurant	40.873077802879685	-73.88908621196552	Chinese Restaurant
1160	Bedford Park	40.870185164975325	-73.8855121841913	Bedford Cafe Restaurant	40.87341387211989	-73.88919548256142	Diner
1161	Bedford Park	40.870185164975325	-73.8855121841913	Dunkin'	40.872716	-73.88646800000001	Donut Shop
1162	Bedford Park	40.870185164975325	-73.8855121841913	Hung Hing Chinese Restaurant	40.871181206606806	-73.88675855253665	Chinese Restaurant
1163	Bedford Park	40.870185164975325	-73.8855121841913	SUBWAY	40.872585858388554	-73.8896375901331	Sandwich Place
1164	Bedford Park	40.870185164975325	-73.8855121841913	La Rola Resturant	40.866037	-73.886206	Spanish Restaurant
1165	Bedford Park	40.870185164975325	-73.8855121841913	Leroy Pharmacy	40.869324	-73.889138	Pharmacy
1166	Bedford Park	40.870185164975325	-73.8855121841913	Rocco's Pizza Restaurant	40.86753888560105	-73.8837287810681	Pizza Place
1167	Bedford Park	40.870185164975325	-73.8855121841913	Mi Favorita	40.868497999999995	-73.882209	Deli / Bodega
1168	Bedford Park	40.870185164975325	-73.8855121841913	Confectionaires Bakery	40.867506	-73.883297	Bakery
1169	Bedford Park	40.870185164975325	-73.8855121841913	Bx26 Bus Stop	40.86730264686732	-73.88348061846702	Bus Station
1170	Bedford Park	40.870185164975325	-73.8855121841913	King's Fried Chicken & Pizzeria	40.869248999999996	-73.889841	Fried Chicken Joint
1171	Bedford Park	40.870185164975325	-73.8855121841913	Pollo Sabroso	40.8693327324319	-73.89008965473197	Spanish Restaurant
